"x2","x3","x4","x5","x6","x7","x10","x11","x12","x13","x14","x1.1","x1.2","x1.3","x8.1","x8.2","x8.3","x8.4","x8.5","x8.6","x9.1","x9.2","x9.3","x9.4","x9.5","y"
0,0,1,0,173,2,120,46,614,918,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,10000
1,0,0,0,36,1,130,39.1,320.4,771,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5844
0,0,1,0,52,1,130,84.9,2382,2648,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,14800
1,0,0,0,90,1,130,64.8,970.2,1341,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5440
1,0,0,0,23,1,130,64.8,1106,1470,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5684
0,1,0,0,62,2,120,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1710
0,1,0,0,25,1,130,42,376.9,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2880
1,0,0,0,76,1,130,64.8,970.2,1341,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,7650
0,0,1,0,234,1,120,58.2,813.6,1043,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,7200
1,0,0,0,108,1,120,54.2,1258,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4334
0,0,1,0,277,1,130,64.6,811.5,1471,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2570
0,0,1,0,219,1,120,38.8,310.3,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5155
0,0,0,1,292,1,120,60,940.5,1471,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,51430
0,1,0,0,63,2,132,53,669.3,1470,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2101
1,0,0,0,95,1,130,64.8,970.2,1341,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3900
0,0,1,0,72,1,120,84.9,2382,2648,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,12200
1,0,0,0,68,1,130,64.8,970.2,1341,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,9640
1,0,0,0,120,1,120,47,465.9,1065,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5600
1,0,0,0,23,1,120,50,620.1,1164,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4281
0,0,0,1,71,1,130,53.6,924.3,919,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13700
0,0,1,0,220,1,130,64.8,970.2,1341,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,7630
0,0,1,0,111,1,130,53.6,924.3,919,3,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0,0,1,0,273,1,120,39.5,372.5,735,8,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,150,1,120,42,376.9,588,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,4307
0,1,0,0,269,1,130,80.3,1513,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8975
0,1,0,0,270,1,130,80.3,1513,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,17300
0,1,0,0,174,2,120,46,664.9,1877,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,7500
0,1,0,0,38,1,120,47,465.9,1065,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5150
0,0,0,1,113,2,130,53,669.3,1470,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,242
0,0,1,0,70,1,130,42,376.9,588,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3840
1,0,0,0,221,1,140,37.7,415.7,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2258
1,0,0,0,178,1,120,47,465.9,1065,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2650
1,0,0,0,54,1,130,64.8,1106,1470,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,17500
0,0,1,0,270,1,120,84.9,2382,2648,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,9900
0,0,1,0,156,2,120,46,666.5,1139,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,8000
0,1,0,0,59,2,120,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4300
1,0,0,0,19,1,120,50,620.1,1164,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6335
0,1,0,0,148,1,135,42,471,808,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0,1,0,0,138,2,120,42,471,808,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0,67,1,120,47,465.9,1065,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2250
0,0,1,0,219,1,120,39.1,320.4,771,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2340
0,0,1,0,67,1,130,43.5,365.3,735,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3663
0,1,0,0,52,1,120,84.9,2382,2648,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,16400
1,0,0,0,281,1,120,50,620.1,1164,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2806
0,1,0,0,126,1,140,61.2,916.3,478,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,2070
0,0,1,0,235,1,120,64.8,1106,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3418
0,0,1,0,217,1,130,80.3,1598,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,11300
0,0,0,1,118,1,120,39.5,372.5,735,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3998
0,1,0,0,291,1,130,80.3,1513,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,44035
0,1,0,0,110,1,130,53.6,924.3,919,6,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4000
0,1,0,0,114,1,120,37.2,388.2,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5650
0,0,1,0,207,1,120,43,358.1,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5148
0,0,0,1,151,1,120,37.2,388.2,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,550
0,0,1,0,196,1,130,33,299.1,1037,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1050
0,1,0,0,235,1,130,64.6,811.5,1471,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,16330
1,0,0,0,82,1,120,64.8,970.2,1341,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3765
0,1,0,0,40,2,125,46,664.9,1877,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,900
0,1,0,0,75,1,120,47.1,538.7,1300,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1750
0,1,0,0,66,1,120,45,742.6,1176,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1960
0,1,0,0,158,2,120,46,666.5,1139,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0,162,2,120,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,6757
0,1,0,0,197,1,130,42.7,338.9,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2442
0,0,1,0,279,1,130,80.3,1598,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7500
1,0,0,0,142,2,120,45,742.6,1176,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3528
0,1,0,0,185,1,140,61.2,916.3,478,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3030
0,0,1,0,55,1,130,80.3,1598,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,450
0,0,1,0,162,1,120,43,358.1,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5776
0,0,1,0,232,1,120,64.8,1106,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1840
0,0,1,0,267,1,120,29,264.4,698,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3790
0,0,1,0,277,1,120,39.5,372.5,735,8,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,0,39,1,130,60,993.4,1433,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12809
0,0,1,0,287,1,120,60,940.5,1471,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1340
0,0,0,1,335,1,134,80.3,1517,2207,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,20442
0,0,1,0,153,2,120,43.1,494.5,845,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1012
1,0,0,0,131,1,120,43,358.1,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3523
1,0,0,0,81,1,130,58.2,813.6,1043,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5751
0,0,1,0,207,1,120,38.3,360,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3842
0,0,1,0,254,1,130,53.6,924.3,919,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,14900
1,0,0,0,45,1,130,64.8,970.2,1341,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10660
0,1,0,0,293,1,135,60,993.4,1433,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4071
0,0,1,0,62,1,130,42,376.9,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3305
0,0,1,0,203,1,120,60,940.5,1471,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4030
0,0,1,0,109,2,120,46,614,918,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,40000
0,0,1,0,137,1,130,63.5,1075,1189,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,9560
1,0,0,0,121,2,120,53,929.4,1470,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2498
1,0,0,0,80,1,120,37.2,388.2,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2590
0,0,1,0,246,1,120,64.8,1106,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5082
1,0,0,0,130,2,150,46,664.9,1877,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,5420
1,0,0,0,46,1,130,64.8,1106,1470,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,21500
0,0,1,0,276,1,120,84.9,2382,2648,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7200
0,0,1,0,238,1,120,84.9,2382,2648,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4900
0,0,1,0,245,1,130,65,1162,1433,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4395
0,0,1,0,55,1,120,42.7,338.9,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3059
0,0,1,0,72,1,140,52.8,491.4,1212,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2170
0,1,0,0,229,1,130,64.6,811.5,1471,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,9140
0,0,1,0,265,1,120,84.9,2382,2648,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,8800
0,1,0,0,283,1,130,64.6,811.5,1471,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6980
0,1,0,0,267,1,135,60,993.4,1433,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3082
1,0,0,0,284,1,140,37.7,415.7,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2920
1,0,0,0,146,1,120,54.2,1258,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5643
1,0,0,0,96,1,130,42,376.9,588,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2240
0,1,0,0,328,1,120,60,940.5,1471,6,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,1,0,0,291,1,110,29,252.3,588,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,5000
1,0,0,0,34,1,120,50,620.1,1164,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3821
1,0,0,0,53,1,130,58.2,813.6,1043,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,18529
0,1,0,0,96,1,130,45,742.6,1176,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,836
0,0,1,0,115,1,130,58.2,813.6,1043,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,7166
1,0,0,0,132,1,120,29,264.4,698,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4845
1,0,0,0,137,2,120,45,742.6,1176,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3810
0,0,1,0,167,1,120,38.3,360,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6189
1,0,0,0,76,1,130,39.1,320.4,771,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3324
0,0,0,1,156,2,120,46,664.7,1877,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,560
1,0,0,0,130,1,120,54.2,1258,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,9636
1,0,0,0,52,1,130,29,264.4,698,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3585
1,0,0,0,118,1,125,56.6,705.6,1300,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5125
0,0,1,0,209,1,125,56.6,705.6,1300,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6082
0,0,0,1,146,1,130,71.1,1256,699,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2675
1,0,0,0,15,1,130,64.8,970.2,1341,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3200
1,0,0,0,56,1,130,42,376.9,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2510
0,1,0,0,126,1,135,42,471,808,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,459
0,1,0,0,82,2,132,53,669.3,1470,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,8758
0,0,1,0,201,1,120,64.8,1106,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3874
0,0,1,0,251,1,120,42.7,338.9,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4102
0,0,1,0,269,1,130,80.3,1598,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,12100
1,0,0,0,60,1,120,50,620.1,1164,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6116
0,1,0,0,311,1,110,29,252.3,588,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1100
1,0,0,0,131,2,120,46,664.7,1877,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2715
0,1,0,0,247,1,130,80.3,1513,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,5730
0,1,0,0,163,2,120,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2200
1,0,0,0,152,1,120,54.2,1258,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5170
1,0,0,0,58,1,130,60,993.4,1433,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,20680
1,0,1,0,105,1,120,29,264.4,698,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5062
1,0,0,0,70,1,125,63.5,1075,1189,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4800
0,0,0,1,153,1,130,71.1,1256,699,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3512
0,1,0,0,80,1,120,47,465.9,1065,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3800
0,1,0,0,247,1,130,80.3,1598,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,4300
0,0,1,0,97,1,120,38.3,360,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,343
0,0,1,0,69,1,130,38.8,310.3,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3366
0,0,1,0,267,1,132,64.8,970.2,1341,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,7310
1,0,0,0,212,1,120,45,539.6,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3198
1,0,0,0,72,1,140,40.5,438.6,882,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,1,0,279,1,120,50,620.1,1164,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1372
0,0,1,0,150,1,120,43,358.1,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,11008
1,0,0,0,30,1,130,58.2,813.6,1043,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,8011
0,0,1,0,113,1,130,58.2,813.6,1043,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,10014
0,0,1,0,187,1,120,43,358.1,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4260
1,0,0,0,26,1,130,64.8,970.2,1341,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5900
0,0,1,0,3,1,130,65,1162,1433,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5478
0,1,0,0,178,1,140,61.2,916.3,478,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4800
0,0,1,0,289,1,130,65,1162,1433,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5047
0,1,0,0,83,2,120,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,100
0,1,0,0,89,2,120,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2165
1,0,0,0,170,1,125,56.6,705.6,1300,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3185
0,0,1,0,235,1,120,42.7,338.9,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4421
1,0,0,0,127,1,130,38.8,310.3,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4743
0,0,1,0,84,1,130,45,742.6,1176,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,73600
0,0,0,1,83,1,130,84.9,2382,2648,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,11200
0,0,1,0,248,1,120,60,940.5,1471,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1130
0,0,1,0,100,1,140,52.8,491.4,1212,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,12461
1,0,0,0,203,1,120,45,539.6,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3807
0,0,1,0,32,1,120,42.7,338.9,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3761
1,0,0,0,62,1,130,64.8,970.2,1341,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,15440
1,0,0,0,137,1,120,64.8,996,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4270
0,0,1,0,153,2,120,46,666.5,1139,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1000
0,1,0,0,138,1,140,60.3,896.7,883,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,555
1,0,0,0,49,1,130,64.8,1106,1470,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,21250
0,0,1,0,269,1,130,64.6,811.5,1471,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3980
0,1,0,0,66,2,129,53,929.4,1470,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,600
0,0,1,0,271,1,120,58.2,813.6,1043,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5504
0,0,1,0,83,1,135,80.3,1598,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2850
0,0,1,0,146,1,130,58.2,813.6,1043,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,7296
0,0,1,0,317,1,134,38.3,360,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,690
1,0,0,0,215,1,120,45,539.6,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2982
1,0,0,0,16,1,120,42.7,338.9,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3996
1,0,0,0,291,1,120,50,620.1,1164,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3284
0,0,1,1,84,1,130,84.9,2382,2648,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,4700
0,1,0,0,43,1,120,42.7,338.9,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3306
0,1,0,0,160,1,140,61.2,916.3,478,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3820
0,0,1,0,256,1,132,64.8,970.2,1341,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6555
1,0,0,0,70,1,130,64.8,970.2,1341,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6180
0,1,0,0,117,2,150,46,664.9,1877,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3260
0,0,1,0,189,1,120,38.3,360,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3399
1,0,0,0,134,2,130,46,664.9,1877,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1653
0,0,1,0,182,2,120,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,7600
1,0,0,0,81,1,120,50,620.1,1164,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1924
0,0,1,0,111,1,120,39.5,372.5,735,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5409
0,0,1,0,159,2,120,46,614,918,7,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,0,0,26,1,120,42.7,338.9,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1958
0,0,1,0,252,1,120,39.5,372.5,735,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4455
1,0,0,0,99,1,130,64.8,970.2,1341,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,7100
0,1,0,0,276,1,135,60,993.4,1433,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3676
1,0,0,0,127,1,120,37.2,388.2,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,7400
0,0,1,0,303,1,134,38.3,360,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2419
1,0,0,0,173,1,120,64.8,996,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3890
0,1,0,0,76,1,150,29,252.3,588,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,4000
0,0,0,1,147,2,120,45,742.6,1176,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,14100
1,0,0,0,318,1,120,50,620.1,1164,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2890
1,0,0,0,70,1,130,58.2,813.6,1043,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3941
0,0,1,0,204,1,120,38.3,360,588,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5745
0,0,1,0,281,1,120,84.9,2382,2648,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,6300
1,0,0,0,136,2,120,46,664.7,1877,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2470
0,0,1,0,316,1,134,38.3,360,588,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2227
1,0,0,0,240,1,120,39.5,372.5,735,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2686
0,0,1,0,201,1,140,37.7,415.7,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5138
0,0,1,0,219,1,120,60,940.5,1471,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,3600
1,0,0,0,164,1,120,47,465.9,1065,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3942
0,0,1,0,255,1,130,53.6,924.3,919,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,9600
1,0,0,0,75,1,130,64.8,970.2,1341,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3430
0,0,1,0,222,1,120,84.9,2382,2648,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,7500
1,0,0,0,11,1,130,64.8,1106,1470,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3060
1,0,0,0,136,2,150,46,664.9,1877,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2017
0,1,0,0,107,1,140,61.2,916.3,478,2,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,126,2,120,45,742.6,1176,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,3387
0,0,1,0,271,1,134,29,264.4,698,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3325
0,0,1,0,57,1,130,84.9,2382,2648,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,15600
0,1,0,0,77,2,129,53,929.4,1470,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4310
0,0,1,0,228,1,120,58.2,813.6,1043,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2248
1,0,0,0,32,1,140,40.5,438.6,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1388
1,0,0,0,126,2,130,46,664.9,1877,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4074
1,0,0,0,247,1,140,37.7,415.7,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2436
0,0,1,0,267,1,120,67.2,1089,1078,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,7229
0,1,0,0,125,1,120,39.1,320.4,771,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4416
1,0,0,0,321,1,140,37.7,415.7,882,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3899
1,0,0,0,336,1,120,50,620.1,1164,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3692
0,1,0,0,49,2,120,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2240
0,1,0,0,302,1,135,60,993.4,1433,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,3592
1,0,0,0,37,1,130,58.2,813.6,1043,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,10938
0,1,0,0,168,1,140,61.2,916.3,478,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
0,1,0,0,123,2,120,46,614,918,5,0,1,0,0,0,1,0,0,0,0,0,0,0,1,200
1,0,0,0,94,2,125,46,664.9,1877,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1650
0,0,1,0,138,1,120,29,264.4,698,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4067
1,0,0,0,241,1,120,39.5,372.5,735,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2956
1,0,0,0,125,2,130,53,669.3,1470,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,4604
0,0,1,0,195,1,130,33,299.1,1037,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1741
0,0,1,0,94,1,140,52.8,491.4,1212,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6751
0,0,1,0,265,1,120,67.2,1089,1078,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,6040
0,0,1,0,86,1,120,39.5,372.5,735,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4270
0,0,1,0,203,1,120,39.1,320.4,771,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,4896
1,0,0,0,63,1,130,58.2,813.6,1043,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,12368
1,0,0,0,96,1,120,54.2,1258,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,5566
0,0,1,0,225,1,120,84.9,2382,2648,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,10300
1,0,0,0,284,1,138,38.8,310.3,882,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2400
0,0,1,0,147,2,120,43.1,494.5,845,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2780
0,0,1,0,187,1,130,80.3,1598,2207,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,25750
1,0,0,0,3,1,130,64.8,996,1470,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,6557
1,0,0,0,45,1,120,50,620.1,1164,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2680
